squareid,timeslot,lat,lon,activity
9015151,1,45.52604166689999,9.1558335043,715
9015151,2,45.52604166689999,9.1558335043,862
9015151,3,45.52604166689999,9.1558335043,874
9015152,0,45.52604166689999,9.1575001711,388
9015152,1,45.52604166689999,9.1575001711,597
9015152,2,45.52604166689999,9.1575001711,718
9015152,3,45.52604166689999,9.1575001711,769
9015153,0,45.52604166689999,9.159166837899999,669
9015153,1,45.52604166689999,9.159166837899999,1018
9015153,2,45.52604166689999,9.159166837899999,1183
9015153,3,45.52604166689999,9.159166837899999,1320
9015154,0,45.52604166689999,9.160833504700001,1091
9015154,1,45.52604166689999,9.160833504700001,1655
9015154,2,45.52604166689999,9.160833504700001,1922
9015154,3,45.52604166689999,9.160833504700001,2139
9015155,0,45.52604166689999,9.1625001715,1810
9015155,1,45.52604166689999,9.1625001715,2892
9015155,2,45.52604166689999,9.1625001715,3372
9015155,3,45.52604166689999,9.1625001715,3612
9015156,0,45.52604166689999,9.1641668383,1346
9015156,1,45.52604166689999,9.1641668383,2170
9015156,2,45.52604166689999,9.1641668383,2577
9015156,3,45.52604166689999,9.1641668383,2641
9015157,0,45.52604166689999,9.1658335051,1628
9015157,1,45.52604166689999,9.1658335051,2669
9015157,2,45.52604166689999,9.1658335051,3162
9015157,3,45.52604166689999,9.1658335051,3207
9015158,0,45.52604166689999,9.1675001719,2801
9015158,1,45.52604166689999,9.1675001719,4713
9015158,2,45.52604166689999,9.1675001719,5523
9015158,3,45.52604166689999,9.1675001719,5418
9015159,0,45.52604166689999,9.1691668387,3055
9015159,1,45.52604166689999,9.1691668387,5310
9015159,2,45.52604166689999,9.1691668387,6153
9015159,3,45.52604166689999,9.1691668387,5907
9015160,0,45.52604166689999,9.1708335055,2181
9015160,1,45.52604166689999,9.1708335055,4044
9015160,2,45.52604166689999,9.1708335055,4623
9015160,3,45.52604166689999,9.1708335055,4410
9015161,0,45.52604166689999,9.1725001723,1561
9015161,1,45.52604166689999,9.1725001723,2969
9015161,2,45.52604166689999,9.1725001723,3375
9015161,3,45.52604166689999,9.1725001723,3253
9015162,0,45.52604166689999,9.1741668391,2555
9015162,1,45.52604166689999,9.1741668391,4858
9015162,2,45.52604166689999,9.1741668391,5516
9015162,3,45.52604166689999,9.1741668391,5322
9015163,0,45.52604166689999,9.1758335059,3027
9015163,1,45.52604166689999,9.1758335059,5715
9015163,2,45.52604166689999,9.1758335059,6498
9015163,3,45.52604166689999,9.1758335059,6230
9015164,0,45.52604166689999,9.1775001727,1559
9015164,1,45.52604166689999,9.1775001727,2935
9015164,2,45.52604166689999,9.1775001727,3343
9015164,3,45.52604166689999,9.1775001727,3189
9015165,0,45.52604166689999,9.1791668395,953
9015165,1,45.52604166689999,9.1791668395,1809
9015165,2,45.52604166689999,9.1791668395,2069
9015165,3,45.52604166689999,9.1791668395,1976
9015166,0,45.52604166689999,9.1808335063,1346
9015166,1,45.52604166689999,9.1808335063,2537
9015166,2,45.52604166689999,9.1808335063,2894
9015166,3,45.52604166689999,9.1808335063,2763
9015167,0,45.52604166689999,9.1825001731,149
9015167,1,45.52604166689999,9.1825001731,306
9015167,2,45.52604166689999,9.1825001731,355
9015167,3,45.52604166689999,9.1825001731,328
9015168,0,45.52604166689999,9.1841668399,630
9015168,1,45.52604166689999,9.1841668399,1076
9015168,2,45.52604166689999,9.1841668399,1285
9015168,3,45.52604166689999,9.1841668399,1239
9015169,0,45.52604166689999,9.1858335067,159
9015169,1,45.52604166689999,9.1858335067,307
9015169,2,45.52604166689999,9.1858335067,362
9015169,3,45.52604166689999,9.1858335067,332
9015170,0,45.52604166689999,9.1875001735,439
9015170,1,45.52604166689999,9.1875001735,737
9015170,2,45.52604166689999,9.1875001735,906
9015170,3,45.52604166689999,9.1875001735,907
9015171,0,45.52604166689999,9.1891668403,1352
9015171,1,45.52604166689999,9.1891668403,2243
9015171,2,45.52604166689999,9.1891668403,2744
9015171,3,45.52604166689999,9.1891668403,2749
9015172,0,45.52604166689999,9.1908335071,2034
9015172,1,45.52604166689999,9.1908335071,3401
9015172,2,45.52604166689999,9.1908335071,4141
9015172,3,45.52604166689999,9.1908335071,4112
9015173,0,45.52604166689999,9.1925001739,2069
9015173,1,45.52604166689999,9.1925001739,3625
9015173,2,45.52604166689999,9.1925001739,4549
9015173,3,45.52604166689999,9.1925001739,4378
9015174,0,45.52604166689999,9.194166840700001,2859
9015174,1,45.52604166689999,9.194166840700001,4998
9015174,2,45.52604166689999,9.194166840700001,6212
9015174,3,45.52604166689999,9.194166840700001,6012
9015175,0,45.52604166689999,9.1958335075,1185
9015175,1,45.52604166689999,9.1958335075,2258
9015175,2,45.52604166689999,9.1958335075,2970
9015175,3,45.52604166689999,9.1958335075,2679
9015176,0,45.52604166689999,9.1975001743,1271
9015176,1,45.52604166689999,9.1975001743,2463
9015176,2,45.52604166689999,9.1975001743,3223
9015176,3,45.52604166689999,9.1975001743,2852
9015177,0,45.52604166689999,9.1991668411,1234
9015177,1,45.52604166689999,9.1991668411,2399
9015177,2,45.52604166689999,9.1991668411,3160
9015177,3,45.52604166689999,9.1991668411,2761
9015178,0,45.52604166689999,9.200833507899999,941
9015178,1,45.52604166689999,9.200833507899999,1863
9015178,2,45.52604166689999,9.200833507899999,2475
9015178,3,45.52604166689999,9.200833507899999,2127
9015179,0,45.52604166689999,9.2025001747,1544
9015179,1,45.52604166689999,9.2025001747,2990
9015179,2,45.52604166689999,9.2025001747,4105
9015179,3,45.52604166689999,9.2025001747,3499
9015180,0,45.52604166689999,9.2041668415,1701
9015180,1,45.52604166689999,9.2041668415,2776
9015180,2,45.52604166689999,9.2041668415,3533
9015180,3,45.52604166689999,9.2041668415,3436
9015181,0,45.52604166689999,9.2058335083,1413
9015181,1,45.52604166689999,9.2058335083,2615
9015181,2,45.52604166689999,9.2058335083,3630
9015181,3,45.52604166689999,9.2058335083,3185
9015182,0,45.52604166689999,9.2075001751,2037
9015182,1,45.52604166689999,9.2075001751,3933
9015182,2,45.52604166689999,9.2075001751,5412
9015182,3,45.52604166689999,9.2075001751,4669
9015183,0,45.52604166689999,9.2091668419,1214
9015183,1,45.52604166689999,9.2091668419,2347
9015183,2,45.52604166689999,9.2091668419,3082
9015183,3,45.52604166689999,9.2091668419,2837
9015184,0,45.52604166689999,9.2108335087,1305
9015184,1,45.52604166689999,9.2108335087,2634
9015184,2,45.52604166689999,9.2108335087,3464
9015184,3,45.52604166689999,9.2108335087,3112
9015185,0,45.52604166689999,9.212500175499999,1727
9015185,1,45.52604166689999,9.212500175499999,4208
9015185,2,45.52604166689999,9.212500175499999,5936
9015185,3,45.52604166689999,9.212500175499999,5036
9015186,0,45.52604166689999,9.214166842300001,490
9015186,1,45.52604166689999,9.214166842300001,1273
9015186,2,45.52604166689999,9.214166842300001,1819
9015186,3,45.52604166689999,9.214166842300001,1502
9015187,0,45.52604166689999,9.2158335091,972
9015187,1,45.52604166689999,9.2158335091,2558
9015187,2,45.52604166689999,9.2158335091,3783
9015187,3,45.52604166689999,9.2158335091,3062
9015188,0,45.52604166689999,9.2175001759,3481
9015188,1,45.52604166689999,9.2175001759,9364
9015188,2,45.52604166689999,9.2175001759,15098
9015188,3,45.52604166689999,9.2175001759,11732
9015189,0,45.52604166689999,9.2191668427,1636
9015189,1,45.52604166689999,9.2191668427,4721
9015189,2,45.52604166689999,9.2191668427,8551
9015189,3,45.52604166689999,9.2191668427,6454
9022263,0,45.524791666800006,9.095833499500001,18
9022263,1,45.524791666800006,9.095833499500001,378
9022263,2,45.524791666800006,9.095833499500001,442
9022263,3,45.524791666800006,9.095833499500001,192
9022264,0,45.524791666800006,9.0975001663,240
9022264,1,45.524791666800006,9.0975001663,1535
9022264,2,45.524791666800006,9.0975001663,1861
9022264,3,45.524791666800006,9.0975001663,937
9022265,0,45.524791666800006,9.0991668331,252
9022265,1,45.524791666800006,9.0991668331,941
9022265,2,45.524791666800006,9.0991668331,1277
9022265,3,45.524791666800006,9.0991668331,694
9022266,0,45.524791666800006,9.1008334999,224
9022266,1,45.524791666800006,9.1008334999,822
9022266,2,45.524791666800006,9.1008334999,1130
9022266,3,45.524791666800006,9.1008334999,614
9022298,0,45.524791666800006,9.1541668375,285
9022298,1,45.524791666800006,9.1541668375,593
9022298,2,45.524791666800006,9.1541668375,779
9022298,3,45.524791666800006,9.1541668375,629
9022299,0,45.524791666800006,9.1558335043,551
9022299,1,45.524791666800006,9.1558335043,974
9022299,2,45.524791666800006,9.1558335043,1215
9022299,3,45.524791666800006,9.1558335043,1133
9022300,0,45.524791666800006,9.1575001711,679
9022300,1,45.524791666800006,9.1575001711,1020
9022300,2,45.524791666800006,9.1575001711,1289
9022300,3,45.524791666800006,9.1575001711,1312
9022301,0,45.524791666800006,9.159166837899999,970
9022301,1,45.524791666800006,9.159166837899999,1492
9022301,2,45.524791666800006,9.159166837899999,1742
9022301,3,45.524791666800006,9.159166837899999,1907
9022302,0,45.524791666800006,9.160833504700001,1759
9022302,1,45.524791666800006,9.160833504700001,2979
9022302,2,45.524791666800006,9.160833504700001,3448
9022302,3,45.524791666800006,9.160833504700001,3560
9022303,0,45.524791666800006,9.1625001715,2286
9022303,1,45.524791666800006,9.1625001715,4119
9022303,2,45.524791666800006,9.1625001715,4777
9022303,3,45.524791666800006,9.1625001715,4698
9022304,0,45.524791666800006,9.1641668383,1105
9022304,1,45.524791666800006,9.1641668383,1887
9022304,2,45.524791666800006,9.1641668383,2215
9022304,3,45.524791666800006,9.1641668383,2232
9022305,0,45.524791666800006,9.1658335051,1435
9022305,1,45.524791666800006,9.1658335051,2363
9022305,2,45.524791666800006,9.1658335051,2801
9022305,3,45.524791666800006,9.1658335051,2823
9022306,0,45.524791666800006,9.1675001719,1485
9022306,1,45.524791666800006,9.1675001719,2481
9022306,2,45.524791666800006,9.1675001719,2899
9022306,3,45.524791666800006,9.1675001719,2865
9022307,0,45.524791666800006,9.1691668387,3205
9022307,1,45.524791666800006,9.1691668387,5779
9022307,2,45.524791666800006,9.1691668387,6625
9022307,3,45.524791666800006,9.1691668387,6194
9022308,0,45.524791666800006,9.1708335055,2850
9022308,1,45.524791666800006,9.1708335055,5285
9022308,2,45.524791666800006,9.1708335055,5980
9022308,3,45.524791666800006,9.1708335055,5773
9022309,0,45.524791666800006,9.1725001723,1969
9022309,1,45.524791666800006,9.1725001723,3674
9022309,2,45.524791666800006,9.1725001723,4158
9022309,3,45.524791666800006,9.1725001723,4009
9022310,0,45.524791666800006,9.1741668391,4491
9022310,1,45.524791666800006,9.1741668391,8948
9022310,2,45.524791666800006,9.1741668391,10171
9022310,3,45.524791666800006,9.1741668391,9296
9022311,0,45.524791666800006,9.1758335059,3386
9022311,1,45.524791666800006,9.1758335059,6378
9022311,2,45.524791666800006,9.1758335059,7242
9022311,3,45.524791666800006,9.1758335059,6791
9022312,0,45.524791666800006,9.1775001727,1699
9022312,1,45.524791666800006,9.1775001727,3094
9022312,2,45.524791666800006,9.1775001727,3507
9022312,3,45.524791666800006,9.1775001727,3358
9022313,0,45.524791666800006,9.1791668395,2844
9022313,1,45.524791666800006,9.1791668395,5182
9022313,2,45.524791666800006,9.1791668395,5884
9022313,3,45.524791666800006,9.1791668395,5629
9022314,0,45.524791666800006,9.1808335063,1826
9022314,1,45.524791666800006,9.1808335063,3337
9022314,2,45.524791666800006,9.1808335063,3794
9022314,3,45.524791666800006,9.1808335063,3625
9022315,0,45.524791666800006,9.1825001731,164
9022315,1,45.524791666800006,9.1825001731,330
9022315,2,45.524791666800006,9.1825001731,375
9022315,3,45.524791666800006,9.1825001731,355
9022316,0,45.524791666800006,9.1841668399,208
9022316,1,45.524791666800006,9.1841668399,363
9022316,2,45.524791666800006,9.1841668399,409
9022316,3,45.524791666800006,9.1841668399,409
9022317,0,45.524791666800006,9.1858335067,202
9022317,1,45.524791666800006,9.1858335067,350
9022317,2,45.524791666800006,9.1858335067,395
9022317,3,45.524791666800006,9.1858335067,397
9022318,0,45.524791666800006,9.1875001735,160
9022318,1,45.524791666800006,9.1875001735,285
9022318,2,45.524791666800006,9.1875001735,340
9022318,3,45.524791666800006,9.1875001735,344
9022319,0,45.524791666800006,9.1891668403,154
9022319,1,45.524791666800006,9.1891668403,281
9022319,2,45.524791666800006,9.1891668403,351
9022319,3,45.524791666800006,9.1891668403,343
9022320,0,45.524791666800006,9.1908335071,163
9022320,1,45.524791666800006,9.1908335071,302
9022320,2,45.524791666800006,9.1908335071,367
9022320,3,45.524791666800006,9.1908335071,356
9022321,0,45.524791666800006,9.1925001739,1524
9022321,1,45.524791666800006,9.1925001739,2607
9022321,2,45.524791666800006,9.1925001739,3172
9022321,3,45.524791666800006,9.1925001739,3130
9022322,0,45.524791666800006,9.194166840700001,4176
9022322,1,45.524791666800006,9.194166840700001,7170
9022322,2,45.524791666800006,9.194166840700001,8557
9022322,3,45.524791666800006,9.194166840700001,8594
9022323,0,45.524791666800006,9.1958335075,523
9022323,1,45.524791666800006,9.1958335075,1059
9022323,2,45.524791666800006,9.1958335075,1341
9022323,3,45.524791666800006,9.1958335075,1225
9022324,0,45.524791666800006,9.1975001743,137
9022324,1,45.524791666800006,9.1975001743,320
9022324,2,45.524791666800006,9.1975001743,417
9022324,3,45.524791666800006,9.1975001743,367
9022325,0,45.524791666800006,9.1991668411,129
9022325,1,45.524791666800006,9.1991668411,285
9022325,2,45.524791666800006,9.1991668411,379
9022325,3,45.524791666800006,9.1991668411,325
9022326,0,45.524791666800006,9.200833507899999,686
9022326,1,45.524791666800006,9.200833507899999,1379
9022326,2,45.524791666800006,9.200833507899999,1806
9022326,3,45.524791666800006,9.200833507899999,1551
9022327,0,45.524791666800006,9.2025001747,1604
9022327,1,45.524791666800006,9.2025001747,2903
9022327,2,45.524791666800006,9.2025001747,3903
9022327,3,45.524791666800006,9.2025001747,3481
9022328,0,45.524791666800006,9.2041668415,884
9022328,1,45.524791666800006,9.2041668415,1719
9022328,2,45.524791666800006,9.2041668415,2314
9022328,3,45.524791666800006,9.2041668415,1934
9022329,0,45.524791666800006,9.2058335083,1838
9022329,1,45.524791666800006,9.2058335083,3852
9022329,2,45.524791666800006,9.2058335083,5293
9022329,3,45.524791666800006,9.2058335083,4163
9022330,0,45.524791666800006,9.2075001751,1941
9022330,1,45.524791666800006,9.2075001751,4441
9022330,2,45.524791666800006,9.2075001751,6131
9022330,3,45.524791666800006,9.2075001751,4546
9022331,0,45.524791666800006,9.2091668419,1795
9022331,1,45.524791666800006,9.2091668419,4233
9022331,2,45.524791666800006,9.2091668419,5901
9022331,3,45.524791666800006,9.2091668419,4399
9022332,0,45.524791666800006,9.2108335087,1679
9022332,1,45.524791666800006,9.2108335087,4627
9022332,2,45.524791666800006,9.2108335087,6479
9022332,3,45.524791666800006,9.2108335087,4719
9022333,0,45.524791666800006,9.212500175499999,2545
9022333,1,45.524791666800006,9.212500175499999,7606
9022333,2,45.524791666800006,9.212500175499999,10811
9022333,3,45.524791666800006,9.212500175499999,8070
9022334,0,45.524791666800006,9.214166842300001,324
9022334,1,45.524791666800006,9.214166842300001,979
9022334,2,45.524791666800006,9.214166842300001,1418
9022334,3,45.524791666800006,9.214166842300001,1081
9022335,0,45.524791666800006,9.2158335091,1714
9022335,1,45.524791666800006,9.2158335091,4983
9022335,2,45.524791666800006,9.2158335091,7206
9022335,3,45.524791666800006,9.2158335091,5557
9022336,0,45.524791666800006,9.2175001759,2077
9022336,1,45.524791666800006,9.2175001759,5445
9022336,2,45.524791666800006,9.2175001759,9099
9022336,3,45.524791666800006,9.2175001759,7275
9022337,0,45.524791666800006,9.2191668427,951
9022337,1,45.524791666800006,9.2191668427,2625
9022337,2,45.524791666800006,9.2191668427,4796
9022337,3,45.524791666800006,9.2191668427,3697
9029411,0,45.5235416667,9.095833499500001,318
9029411,1,45.5235416667,9.095833499500001,2652
9029411,2,45.5235416667,9.095833499500001,3146
9029411,3,45.5235416667,9.095833499500001,1534
9029412,0,45.5235416667,9.0975001663,199
9029412,1,45.5235416667,9.0975001663,1037
9029412,2,45.5235416667,9.0975001663,1394
9029412,3,45.5235416667,9.0975001663,670
9029413,0,45.5235416667,9.0991668331,165
9029413,1,45.5235416667,9.0991668331,532
9029413,2,45.5235416667,9.0991668331,788
9029413,3,45.5235416667,9.0991668331,412
9029414,0,45.5235416667,9.1008334999,28
9029414,1,45.5235416667,9.1008334999,136
9029414,2,45.5235416667,9.1008334999,194
9029414,3,45.5235416667,9.1008334999,102
9029419,0,45.5235416667,9.1091668339,422
9029419,1,45.5235416667,9.1091668339,1139
9029419,2,45.5235416667,9.1091668339,1497
9029419,3,45.5235416667,9.1091668339,1016
9029431,0,45.5235416667,9.1291668355,80
9029431,1,45.5235416667,9.1291668355,224
9029431,2,45.5235416667,9.1291668355,289
9029431,3,45.5235416667,9.1291668355,220
9029434,0,45.5235416667,9.1341668359,208
9029434,1,45.5235416667,9.1341668359,437
9029434,2,45.5235416667,9.1341668359,508
9029434,3,45.5235416667,9.1341668359,448
9029445,0,45.5235416667,9.1525001707,80
9029445,1,45.5235416667,9.1525001707,275
9029445,2,45.5235416667,9.1525001707,443
9029445,3,45.5235416667,9.1525001707,275
9029446,0,45.5235416667,9.1541668375,787
9029446,1,45.5235416667,9.1541668375,1869
9029446,2,45.5235416667,9.1541668375,2637
9029446,3,45.5235416667,9.1541668375,1895
9029447,0,45.5235416667,9.1558335043,828
9029447,1,45.5235416667,9.1558335043,1577
9029447,2,45.5235416667,9.1558335043,1898
9029447,3,45.5235416667,9.1558335043,1683
9029448,0,45.5235416667,9.1575001711,267
9029448,1,45.5235416667,9.1575001711,570
9029448,2,45.5235416667,9.1575001711,699
9029448,3,45.5235416667,9.1575001711,595
9029449,0,45.5235416667,9.159166837899999,1368
9029449,1,45.5235416667,9.159166837899999,2524
9029449,2,45.5235416667,9.159166837899999,3030
9029449,3,45.5235416667,9.159166837899999,2802
9029450,0,45.5235416667,9.160833504700001,1971
9029450,1,45.5235416667,9.160833504700001,3575
9029450,2,45.5235416667,9.160833504700001,4145
9029450,3,45.5235416667,9.160833504700001,4045
9029451,0,45.5235416667,9.1625001715,1026
9029451,1,45.5235416667,9.1625001715,1908
9029451,2,45.5235416667,9.1625001715,2215
9029451,3,45.5235416667,9.1625001715,2141
9029452,0,45.5235416667,9.1641668383,2031
9029452,1,45.5235416667,9.1641668383,3651
9029452,2,45.5235416667,9.1641668383,4210
9029452,3,45.5235416667,9.1641668383,3963
9029453,0,45.5235416667,9.1658335051,1823
9029453,1,45.5235416667,9.1658335051,3318
9029453,2,45.5235416667,9.1658335051,3817
